StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;DistributionChannel;UserLanguage;Q_RecaptchaScore;Q1;Q2;Q3;Q101;Q102;Q103;Q104;Q105;Q106;1;2;5;6;9;10;13;14;19;20;23;24;27;28;31;32;33;34;37;38;41;42;45;46;51;52;55;56;59;60;63;64;65;66;69;70;73;74;77;78;83;84;87;88;91;92;95;96;3;4;7;8;11;12;15;16;17;18;21;22;25;26;29;30;35;36;39;40;43;44;47;48;49;50;53;54;57;58;61;62;67;68;71;72;75;76;79;80;81;82;85;86;89;90;93;94;SC0;FillerScore
2023-04-14 16:51:50;2023-04-14 17:08:36;IP Address;100;1005;TRUE;2023-04-14 17:08:36;R_2X0ShZ7EnAyv7Rn;;;;;anonymous;RU;0.800000011920929;57;Мужской;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Раньше вопрос о качестве продукции не вставал;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он не верит ни в какие революции;вы понимаете важность нашего предложения только частично;;я хочу не решать это всё, а делать что-то другое;;я успею прочесть только часть;;я вообще нисколько не спала в дороге;;;он вообще не работал в течение дня;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;;;большие панорамы умещают лишь часть разнообразия жизни;я приведу только часть цифр, а не все;;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;он может запомнить только часть деталей;;;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;Сейчас я много играю на гитаре, но в будущем хочу делать что-то ещё;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;;Сейчас я часто ухожу с работы, но так продолжаться не может;;Кто-то считает, что правильно работать всю жизнь, а я хочу делать что-то другое;;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;Существующие сейчас способы перебирают возможности, а новый должен использовать другие стратегии;;Я готов описать только некоторые детали;;5;5
2023-04-14 16:59:43;2023-04-14 17:08:42;IP Address;100;539;TRUE;2023-04-14 17:08:42;R_cwmDrlEPtPQCmfn;;;;;anonymous;RU;;43;Женский;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;он не верит ни в какие революции;вы вообще не понимаете важности нашего предложения;;;я не хочу решать ничего из этого;;я не успею прочесть вообще ничего из этого;я вообще нисколько не спала в дороге;;он вообще не работал в течение дня;;;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;большие панорамы вообще не умещают никакого разнообразия жизни;;;я приведу только часть цифр, а не все;;в этой игре воспроизводится только часть ощущений;мы не знаем ничего о последовательности построения;;он не может запомнить никаких деталей;;шахматист перебирает только часть возможных ходов;;;маршрутки могут удовлетворить не всех пассажиров, а только часть;я рассказала только часть правды, а часть скрыла;;;Я вообще не собираюсь сидеть на шее у тетки;Я собираюсь играть на гитаре только некоторое время;;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;;Сейчас я часто ухожу с работы, но так продолжаться не может;Мое желание — работать часть жизни;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;;Существующие сейчас способы перебирают возможности, а новый должен использовать другие стратегии;;;Я не хочу описывать никаких деталей;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 17:00:55;2023-04-14 17:08:49;IP Address;100;473;TRUE;2023-04-14 17:08:50;R_1pSu6Ouik3ptdbO;;;;;anonymous;RU;1;35;Женский;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он не верит ни в какие революции;;;вы вообще не понимаете важности нашего предложения;я готов решать только часть этого;;я не успею прочесть вообще ничего из этого;;;я вообще нисколько не спала в дороге;;он вообще не работал в течение дня;;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;;большие панорамы умещают лишь часть разнообразия жизни;я не буду приводить никаких цифр;;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;он может запомнить только часть деталей;;шахматист перебирает только часть возможных ходов;;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;Сейчас я много играю на гитаре, но в будущем хочу делать что-то ещё;;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;Я могу уходить с работы не всегда;;Мое желание — работать часть жизни;;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;Существующие сейчас способы перебирают возможности, а новый должен использовать другие стратегии;;;Я готов описать только некоторые детали;6;6
2023-04-14 17:01:32;2023-04-14 17:08:53;IP Address;100;441;TRUE;2023-04-14 17:08:54;R_27kgcQ0lE2UyfdK;;;;;anonymous;RU;0.8999999761581421;39;Женский;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он не верит ни в какие революции;вы понимаете важность нашего предложения только частично;;я хочу не решать это всё, а делать что-то другое;;я успею прочесть только часть;;я вообще нисколько не спала в дороге;;;он вообще не работал в течение дня;;Марья Гавриловна вообще не спала ночью;больной вообще не ел в течение дня;;;большие панорамы умещают лишь часть разнообразия жизни;;я приведу только часть цифр, а не все;;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;он может запомнить только часть деталей;;шахматист перебирает только часть возможных ходов;;;маршрутки могут удовлетворить не всех пассажиров, а только часть;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Сейчас я много играю на гитаре, но в будущем хочу делать что-то ещё;;;Я могу мести асфальт только некоторое время;;Сейчас я часто ухожу с работы, но так продолжаться не может;Мое желание — работать часть жизни;;;Я готов извиняться время от времени, но не постоянно;;Новый способ должен перебирать только часть возможностей;Я готов описать только некоторые детали;;5;5
2023-04-14 17:00:36;2023-04-14 17:08:58;IP Address;100;501;TRUE;2023-04-14 17:08:58;R_29b61psdEehOUdz;;;;;anonymous;RU;1;46;Мужской;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;он не верит ни в какие революции;;вы понимаете важность нашего предложения только частично;;;я не хочу решать ничего из этого;я не успею прочесть вообще ничего из этого;;;я спала только часть времени в дороге;;он работал только часть дня;;Марья Гавриловна спала только часть ночи;больной вообще не ел в течение дня;;большие панорамы умещают лишь часть разнообразия жизни;;;я приведу только часть цифр, а не все;;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;он может запомнить только часть деталей;шахматист вообще не перебирает никаких ходов;;;маршрутки могут удовлетворить не всех пассажиров, а только часть;я рассказала только часть правды, а часть скрыла;;;Я вообще не собираюсь сидеть на шее у тетки;Я собираюсь играть на гитаре только некоторое время;;Я могу мести асфальт только некоторое время;;Сейчас я часто ухожу с работы, но так продолжаться не может;;;Мое желание — работать часть жизни;Я готов извиняться время от времени, но не постоянно;;;Новый способ должен перебирать только часть возможностей;Я готов описать только некоторые детали;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 17:01:22;2023-04-14 17:09:24;IP Address;100;482;TRUE;2023-04-14 17:09:25;R_3LZPfOMlBtor8mk;;;;;anonymous;RU;0.8999999761581421;32;Женский;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях бывает температура ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он не верит ни в какие революции;;вы понимаете важность нашего предложения только частично;;;я готов решать только часть этого;я успею прочесть только часть;;я вообще нисколько не спала в дороге;;он вообще не работал в течение дня;;Марья Гавриловна вообще не спала ночью;;;больной вообще не ел в течение дня;большие панорамы умещают лишь часть разнообразия жизни;;;я приведу только часть цифр, а не все;;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;он не может запомнить никаких деталей;;шахматист во время партии не перебирает ходы, а делает что-то другое;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;Я собираюсь играть на гитаре только некоторое время;;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;;Сейчас я часто ухожу с работы, но так продолжаться не может;;Мое желание — вообще не работать;;Я готов извиняться время от времени, но не постоянно;Существующие сейчас способы перебирают возможности, а новый должен использовать другие стратегии;;Я готов описать только некоторые детали;;5;5
2023-04-14 16:47:27;2023-04-14 17:09:27;IP Address;100;1320;TRUE;2023-04-14 17:09:27;R_2scLnlHS6vAc8FJ;;;;;anonymous;RU;0.800000011920929;43;Женский;Школа;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он не верит ни в какие революции;;вы понимаете важность нашего предложения только частично;;;я не хочу решать ничего из этого;;я успею прочесть только часть;;я вообще нисколько не спала в дороге;он вообще не работал в течение дня;;;Марья Гавриловна вообще не спала ночью;больной вообще не ел в течение дня;;большие панорамы вообще не умещают никакого разнообразия жизни;;я не буду приводить никаких цифр;;;в этой игре воспроизводится только часть ощущений;мы знаем только часть всей последовательности построения;;он может запомнить только часть деталей;;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;;я рассказала только часть правды, а часть скрыла;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Я собираюсь играть на гитаре только некоторое время;;Я могу мести асфальт только некоторое время;;;Я могу уходить с работы не всегда;Мое желание — работать часть жизни;;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;Новый способ должен перебирать только часть возможностей;;;Я готов описать только некоторые детали;6;6
2023-04-14 16:54:55;2023-04-14 17:10:54;IP Address;100;958;TRUE;2023-04-14 17:10:54;R_2zUTY8NTj3hrJZp;;;;;anonymous;RU;0.8999999761581421;23;Женский;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;он не верит ни в какие революции;;вы понимаете важность нашего предложения только частично;;я не хочу решать ничего из этого;;я успею прочесть только часть;я вообще нисколько не спала в дороге;;он работал только часть дня;;;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;большие панорамы умещают лишь часть разнообразия жизни;;;я приведу только часть цифр, а не все;в этой игре воспроизводится только часть ощущений;;;мы знаем только часть всей последовательности построения;он не может запомнить никаких деталей;;;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Сейчас я много играю на гитаре, но в будущем хочу делать что-то ещё;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;;Сейчас я часто ухожу с работы, но так продолжаться не может;;Мое желание — работать часть жизни;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;;Существующие сейчас способы перебирают возможности, а новый должен использовать другие стратегии;;Я не хочу описывать никаких деталей;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 17:01:02;2023-04-14 17:11:00;IP Address;100;598;TRUE;2023-04-14 17:11:01;R_Xh3Q8tAP1LcJyMx;;;;;anonymous;RU;1;25;Женский;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;он не верит ни в какие революции;вы понимаете важность нашего предложения только частично;;;я не хочу решать ничего из этого;я успею прочесть только часть;;я спала только часть времени в дороге;;;он работал только часть дня;Марья Гавриловна вообще не спала ночью;;;больной вообще не ел в течение дня;большие панорамы умещают лишь часть разнообразия жизни;;я приведу только часть цифр, а не все;;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;он может запомнить только часть деталей;;;шахматист во время партии не перебирает ходы, а делает что-то другое;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Я собираюсь играть на гитаре только некоторое время;;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;Сейчас я часто ухожу с работы, но так продолжаться не может;;;Мое желание — работать часть жизни;Я готов извиняться время от времени, но не постоянно;;;Новый способ должен перебирать только часть возможностей;;Адресат хочет, чтобы я описал все детали, а я хочу поступить по-другому;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 17:09:49;2023-04-14 17:11:03;IP Address;100;73;TRUE;2023-04-14 17:11:04;R_2WCkbme2aGoJ7j8;;;;;anonymous;RU;1;33;Мужской;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Раньше вопрос о качестве продукции не вставал;На здешней почве хорошо выращивать овощи;Зимой в этих краях бывает температура ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3
2023-04-14 16:52:04;2023-04-14 17:11:38;IP Address;100;1173;TRUE;2023-04-14 17:11:38;R_12SIA7Ig7x1ESbb;;;;;anonymous;RU;1;37;Женский;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;он верит только в некоторые революции;вы вообще не понимаете важности нашего предложения;;я не хочу решать ничего из этого;;я успею прочесть только часть;;;я спала только часть времени в дороге;он работал только часть дня;;;Марья Гавриловна спала только часть ночи;больной вообще не ел в течение дня;;;большие панорамы умещают лишь часть разнообразия жизни;;я приведу только часть цифр, а не все;в этой игре не воспроизводится никаких ощущений;;мы знаем только часть всей последовательности построения;;он может запомнить только часть деталей;;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Сейчас я много играю на гитаре, но в будущем хочу делать что-то ещё;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;;Сейчас я часто ухожу с работы, но так продолжаться не может;Кто-то считает, что правильно работать всю жизнь, а я хочу делать что-то другое;;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;;Новый способ должен перебирать только часть возможностей;;Я готов описать только некоторые детали;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 17:06:57;2023-04-14 17:11:44;IP Address;100;287;TRUE;2023-04-14 17:11:45;R_3Dtsg4qOMdltfug;;;;;anonymous;RU;0.8999999761581421;40;Мужской;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;он верит только в некоторые революции;вы понимаете важность нашего предложения только частично;;я готов решать только часть этого;;;я успею прочесть только часть;;я спала только часть времени в дороге;он работал только часть дня;;Марья Гавриловна вообще не спала ночью;;;больной ел только часть дня, а часть дня не ел;;большие панорамы умещают лишь часть разнообразия жизни;;я приведу только часть цифр, а не все;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;он может запомнить только часть деталей;;шахматист перебирает только часть возможных ходов;;;маршрутки могут удовлетворить не всех пассажиров, а только часть;я рассказала только часть правды, а часть скрыла;;Я собираюсь сидеть на шее у тетки только часть жизни;;Я собираюсь играть на гитаре только некоторое время;;;Я могу мести асфальт только некоторое время;;Я могу уходить с работы не всегда;Мое желание — работать часть жизни;;;Я готов извиняться время от времени, но не постоянно;Новый способ должен перебирать только часть возможностей;;;Я готов описать только некоторые детали;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 17:03:39;2023-04-14 17:12:41;IP Address;100;542;TRUE;2023-04-14 17:12:43;R_3Ocr4AgQBz7rXW9;;;;;anonymous;RU;0.8999999761581421;62;Мужской;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он не верит ни в какие революции;;;вы понимаете важность нашего предложения только частично;я готов решать только часть этого;;я успею прочесть только часть;;;я вообще нисколько не спала в дороге;;он вообще не работал в течение дня;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;;большие панорамы умещают лишь часть разнообразия жизни;;;я приведу только часть цифр, а не все;в этой игре воспроизводится только часть ощущений;;;мы знаем только часть всей последовательности построения;он может запомнить только часть деталей;;шахматист перебирает только часть возможных ходов;;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;Я собираюсь сидеть на шее у тетки только часть жизни;;Я собираюсь играть на гитаре только некоторое время;;Я могу мести асфальт только некоторое время;;Сейчас я часто ухожу с работы, но так продолжаться не может;Мое желание — работать часть жизни;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;;Новый способ должен перебирать только часть возможностей;;Я готов описать только некоторые детали;;6;6
2023-04-14 16:59:22;2023-04-14 17:12:56;IP Address;100;814;TRUE;2023-04-14 17:12:57;R_SYSSg3kgiXla5q1;;;;;anonymous;RU;0.8999999761581421;51;Женский;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;он не верит ни в какие революции;;;вы вообще не понимаете важности нашего предложения;я не хочу решать ничего из этого;;;я успею прочесть только часть;;я вообще нисколько не спала в дороге;;он работал только часть дня;;Марья Гавриловна вообще не спала ночью;больной вообще не ел в течение дня;;большие панорамы вообще не умещают никакого разнообразия жизни;;;я не буду приводить никаких цифр;в этой игре воспроизводится только часть ощущений;;;мы не знаем ничего о последовательности построения;;он не может запомнить никаких деталей;;шахматист во время партии не перебирает ходы, а делает что-то другое;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;Сейчас я много играю на гитаре, но в будущем хочу делать что-то ещё;;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;;Сейчас я часто ухожу с работы, но так продолжаться не может;;Мое желание — работать часть жизни;Я готов извиняться время от времени, но не постоянно;;;Новый способ должен перебирать только часть возможностей;Адресат хочет, чтобы я описал все детали, а я хочу поступить по-другому;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 17:00:36;2023-04-14 17:13:11;IP Address;100;755;TRUE;2023-04-14 17:13:12;R_3Kpvib0cZULXEiB;;;;;anonymous;RU;1;31;Мужской;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;он не верит ни в какие революции;;;вы вообще не понимаете важности нашего предложения;я не хочу решать ничего из этого;;;я успею прочесть только часть;я спала только часть времени в дороге;;он работал только часть дня;;;Марья Гавриловна вообще не спала ночью;больной вообще не ел в течение дня;;большие панорамы умещают лишь часть разнообразия жизни;;я приведу только часть цифр, а не все;;в этой игре воспроизводится только часть ощущений;;;мы знаем только часть всей последовательности построения;;он может запомнить только часть деталей;;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;я рассказала только часть правды, а часть скрыла;;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;Я собираюсь играть на гитаре только некоторое время;;Я могу мести асфальт только некоторое время;;;Сейчас я часто ухожу с работы, но так продолжаться не может;;Мое желание — работать часть жизни;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;;Существующие сейчас способы перебирают возможности, а новый должен использовать другие стратегии;;Я готов описать только некоторые детали;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 16:58:27;2023-04-14 17:13:12;IP Address;100;884;TRUE;2023-04-14 17:13:12;R_2QtgYiqd6e3NHcL;;;;;anonymous;RU;0.30000001192092896;63;Женский;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он верит только в некоторые революции;;вы понимаете важность нашего предложения только частично;;я готов решать только часть этого;;я успею прочесть только часть;;я вообще нисколько не спала в дороге;;;он вообще не работал в течение дня;;Марья Гавриловна вообще не спала ночью;больной вообще не ел в течение дня;;;большие панорамы умещают лишь часть разнообразия жизни;;я приведу только часть цифр, а не все;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;;он может запомнить только часть деталей;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;Сейчас я много играю на гитаре, но в будущем хочу делать что-то ещё;;Я могу мести асфальт только некоторое время;;Я могу уходить с работы не всегда;;Кто-то считает, что правильно работать всю жизнь, а я хочу делать что-то другое;;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;Новый способ должен перебирать только часть возможностей;;;Я готов описать только некоторые детали;6;6
2023-04-14 17:04:33;2023-04-14 17:13:34;IP Address;100;541;TRUE;2023-04-14 17:13:35;R_271neTMnfhfYC6Z;;;;;anonymous;RU;0.8999999761581421;28;Женский;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;он не верит ни в какие революции;;;вы вообще не понимаете важности нашего предложения;;я не хочу решать ничего из этого;я успею прочесть только часть;;;я вообще нисколько не спала в дороге;;он вообще не работал в течение дня;Марья Гавриловна вообще не спала ночью;;;больной вообще не ел в течение дня;;большие панорамы умещают лишь часть разнообразия жизни;;я приведу только часть цифр, а не все;;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;он не может запомнить никаких деталей;;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;Сейчас я много играю на гитаре, но в будущем хочу делать что-то ещё;;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;Я могу уходить с работы не всегда;;;Кто-то считает, что правильно работать всю жизнь, а я хочу делать что-то другое;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;Новый способ должен перебирать только часть возможностей;;Я готов описать только некоторые детали;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
